hex_id,hex_land_km2,sicily_km2,sardinia_km2,unaudited_other_km2,unaudited_share,control_status,winner,basis
h6000_q-000166_r+000858,19.776973307712556,19.776973307712556,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000859,19.75768575951004,19.75768575951004,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000860,19.738400366340638,19.738400366340638,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000861,19.719117174589158,19.719117174589158,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000862,19.69983623055649,19.69983623055649,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000863,19.68055758044052,19.68055758044052,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000864,19.661281270273207,19.661281270273207,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000865,19.642007346157072,19.642007346157072,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000866,19.622735853878023,19.622735853878023,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000867,19.603466839286803,19.603466839286803,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000868,19.584200348110198,19.584200348110198,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000869,19.564936425849915,19.564936425849915,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000870,19.545675118074417,19.545675118074417,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000871,19.526416470170975,19.526416470170975,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000872,19.507160527435303,19.507160527435303,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000873,19.48790733504486,19.48790733504486,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000874,19.468656938030243,19.468656938030243,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000875,19.449409381637572,19.449409381637572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000876,19.43016471047783,19.43016471047783,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000877,19.41092296946335,19.41092296946335,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000878,19.39168420336914,19.39168420336914,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000879,19.37244845658493,19.37244845658493,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000880,19.35321577383423,19.35321577383423,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000881,19.333986199415207,19.333986199415207,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000882,19.314759777629853,19.314759777629853,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000883,19.295536552669525,19.295536552669525,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000884,19.276316568592073,19.276316568592073,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000885,19.257099869426728,19.257099869426728,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000166_r+000886,14.619275165294281,14.619275165294281,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000858,19.776973307704925,19.776973307704925,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000859,19.75768575951004,19.75768575951004,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000860,19.73840036632538,19.73840036632538,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000861,19.719117174591066,19.719117174591066,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000862,19.699836230564117,19.699836230564117,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000863,19.6805575804348,19.6805575804348,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000864,19.66128127029419,19.66128127029419,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000865,19.642007346147537,19.642007346147537,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000866,19.62273585388756,19.62273585388756,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000867,19.60346683928871,19.60346683928871,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000868,19.58420034811592,19.58420034811592,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000869,19.564936425849915,19.564936425849915,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000870,19.54567511807251,19.54567511807251,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000871,19.526416470165252,19.526416470165252,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000872,19.50716052742386,19.50716052742386,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000873,19.48790733503723,19.48790733503723,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000874,19.468656938030243,19.468656938030243,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000875,19.449409381637572,19.449409381637572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000876,19.430164710479737,19.430164710479737,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000877,19.41092296945572,19.41092296945572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000878,19.391684203357695,19.391684203357695,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000879,19.372448456596373,19.372448456596373,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000880,19.35321577383423,19.35321577383423,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000881,19.333986199417115,19.333986199417115,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000882,19.31475977763748,19.31475977763748,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000883,19.295536552667617,19.295536552667617,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000884,19.27631656857872,19.27631656857872,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000167_r+000885,19.257099869426728,19.257099869426728,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000858,20.17473506260109,20.17473506260109,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000859,19.75768575951767,19.75768575951767,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000860,19.738400366340638,19.738400366340638,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000861,19.71911717460251,19.71911717460251,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000862,19.69983623056221,19.69983623056221,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000863,19.680557580429078,19.680557580429078,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000864,19.661281270290374,19.661281270290374,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000865,19.642007346157072,19.642007346157072,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000866,19.622735853897094,19.622735853897094,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000867,19.60346683928871,19.60346683928871,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000868,19.58420034811592,19.58420034811592,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000869,19.5649364258461,19.5649364258461,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000870,19.545675118074417,19.545675118074417,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000871,19.526416470165252,19.526416470165252,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000872,19.507160527435303,19.507160527435303,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000873,19.48790733504486,19.48790733504486,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000874,19.46865693806076,19.46865693806076,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000875,19.44940938162422,19.44940938162422,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000876,19.430164710479737,19.430164710479737,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000877,19.41092296945572,19.41092296945572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000878,19.39168420336914,19.39168420336914,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000879,19.37244845658493,19.37244845658493,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000880,19.35321577384758,19.35321577384758,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000881,19.333986199415207,19.333986199415207,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000882,19.31475977763748,19.31475977763748,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000883,19.295536552669525,19.295536552669525,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000884,19.276316568592073,19.276316568592073,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000168_r+000885,18.402046531515975,18.399799654455805,0.0,0.0022468770601693543,0.000122099303266149,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000858,19.77697330770874,19.77697330770874,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000859,20.01890146868372,20.01890146868372,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000860,20.13538632852125,20.13538632852125,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000861,19.719117174589158,19.719117174589158,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000862,19.699836230564117,19.699836230564117,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000863,19.68055758044052,19.68055758044052,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000864,19.661281270273207,19.661281270273207,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000865,19.64200734614563,19.64200734614563,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000866,19.622735853878023,19.622735853878023,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000867,19.60346683928871,19.60346683928871,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000868,19.584200348110198,19.584200348110198,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000869,19.564936425849915,19.564936425849915,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000870,19.54567511808014,19.54567511808014,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000871,19.526416470170975,19.526416470170975,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000872,19.50716052742386,19.50716052742386,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000873,19.48790733504486,19.48790733504486,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000874,19.468656938030243,19.468656938030243,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000875,19.449409381637572,19.449409381637572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000876,19.43016471047783,19.43016471047783,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000877,19.41092296946335,19.41092296946335,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000878,19.39168420336914,19.39168420336914,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000879,19.37244845658493,19.37244845658493,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000880,19.35321577383423,19.35321577383423,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000881,19.333986199417115,19.333986199417115,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000882,19.314759777629853,19.314759777629853,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000883,19.295536552667617,19.295536552667617,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000884,19.16326869093573,19.16326869093573,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000169_r+000885,17.434362510617845,17.434362510617845,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000857,11.084438136270846,11.084438136270846,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000858,19.776973307704925,19.776973307704925,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000859,19.75768575951004,19.75768575951004,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000860,19.73840036634445,19.73840036634445,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000861,19.97982297014427,19.97982297014427,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000862,20.09604657712412,20.09604657712412,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000863,19.6805575804348,19.6805575804348,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000864,19.661281270290374,19.661281270290374,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000865,19.642007346147537,19.642007346147537,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000866,19.62273585388756,19.62273585388756,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000867,19.603466839286803,19.603466839286803,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000868,19.58420034811592,19.58420034811592,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000869,19.5649364258461,19.5649364258461,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000870,19.54567511807251,19.54567511807251,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000871,19.526416470157624,19.526416470157624,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000872,19.507160527427672,19.507160527427672,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000873,19.48790733503723,19.48790733503723,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000874,19.46865693806076,19.46865693806076,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000875,19.449409381637572,19.449409381637572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000876,19.430164710479737,19.430164710479737,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000877,19.41092296945572,19.41092296945572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000878,19.391684203357695,19.391684203357695,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000879,19.372448456596373,19.372448456596373,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000880,19.35321577383423,19.35321577383423,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000881,19.333986199417115,19.333986199417115,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000882,19.31475977763748,19.31475977763748,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000170_r+000883,15.881763365384606,15.881763365384606,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000858,19.77697330770874,19.77697330770874,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000859,19.75768575951767,19.75768575951767,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000860,19.738400366340638,19.738400366340638,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000861,19.719117174591066,19.719117174591066,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000862,19.69983623055649,19.69983623055649,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000863,19.940753581235885,19.940753581235885,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000864,20.056716185812473,20.056716185812473,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000865,19.642007346157072,19.642007346157072,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000866,19.622735853878023,19.622735853878023,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000867,19.60346683928871,19.60346683928871,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000868,19.58420034811592,19.58420034811592,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000869,19.564936425849915,19.564936425849915,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000870,19.545675118074417,19.545675118074417,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000871,19.526416470170975,19.526416470170975,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000872,19.507160527435303,19.507160527435303,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000873,19.487907335031508,19.487907335031508,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000874,19.46865693805313,19.46865693805313,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000875,19.44940938162422,19.44940938162422,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000876,19.43016471047783,19.43016471047783,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000877,19.41092296945572,19.41092296945572,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000878,19.39168420336914,19.39168420336914,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000879,19.37244845658493,19.37244845658493,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000171_r+000880,19.35321577384758,19.35321577384758,0.0,0.0,0.0,CONTROLLED,sicily,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
